35.37782333	139.44646
35.37782333	139.44646
35.37782333	139.44646
35.37782333	139.44646
35.377825	139.4464583
35.377825	139.4464583
35.377825	139.4464583
35.377825	139.4464583
35.377825	139.44646
35.377825	139.44646
35.377825	139.44646
35.377825	139.44646
35.377825	139.44646
35.377825	139.44646
35.377825	139.44646
35.37782667	139.4464617
35.37782833	139.4464633
35.37783	139.446465
35.37783333	139.4464683
35.377835	139.44647
35.37783667	139.4464733
35.37783833	139.446475
35.37784	139.4464767
35.37784333	139.44648
35.37784833	139.4464833
35.37785	139.4464867
35.37785333	139.4464883
35.377855	139.44649
35.37785833	139.4464917
35.37786167	139.4464933
35.37786333	139.4464933
35.377865	139.446495
35.37786833	139.446495
35.37787167	139.4464967
35.37787333	139.4464983
35.377875	139.4464983
35.37787667	139.4464983
35.37787833	139.4465
35.37788	139.4465
35.37788333	139.4465017
35.37788333	139.4465017
35.377885	139.4465017
35.37788667	139.4465017
35.37788833	139.4465033
35.37788833	139.4465033
35.37789	139.4465033
35.37789	139.446505
35.37789167	139.446505
35.37789167	139.4465067
35.37789167	139.4465083
35.37789167	139.4465083
35.37789333	139.44651
35.37789333	139.44651
35.377895	139.4465117
35.377895	139.4465117
35.377895	139.4465133
35.37789667	139.446515
35.37789667	139.4465167
35.37789833	139.4465167
35.3779	139.4465183
35.37790167	139.44652
35.37790333	139.4465217
35.377905	139.4465217
35.37790667	139.4465233
35.37790667	139.4465233
35.37790833	139.446525
35.37791	139.446525
35.37791	139.4465267
35.37791	139.4465267
35.37791167	139.4465267
35.37791167	139.4465267
35.37791167	139.4465267
35.37791167	139.4465267
35.37791167	139.4465267
35.37791167	139.4465267
35.37791167	139.4465267
35.37791167	139.4465267
35.37791	139.446525
35.37791	139.446525
35.37791	139.446525
35.37790833	139.446525
35.37790833	139.4465267
35.37791167	139.44653
35.37792167	139.446535
35.377935	139.4465383
35.37795	139.44654
35.377965	139.4465383
35.37797667	139.446535
35.37798667	139.4465267
35.377995	139.44652
35.378	139.4465167
35.37800167	139.446515
35.37800333	139.4465117
35.378005	139.4465033
35.37800833	139.4464933
35.37800833	139.4464883
35.37801	139.44648
35.37801	139.4464733
35.37801	139.4464633
35.37801167	139.446455
35.37801167	139.446445
35.37801	139.446435
35.378005	139.4464267
35.378	139.44642
35.37799667	139.4464167
35.37799167	139.4464133
35.37798667	139.4464083
35.37798333	139.4464
35.37797667	139.4463917
35.37797	139.44638
35.377965	139.4463683
35.37796	139.4463567
35.37795333	139.4463383
35.37794667	139.44631
35.37794	139.4462817
35.37793333	139.4462533
35.377925	139.4462233
35.37791667	139.4461933
35.37790667	139.4461667
35.3779	139.4461417
35.37789333	139.44612
35.37788667	139.4460983
35.37788	139.44608
35.37787167	139.44606
35.377865	139.446045
35.377855	139.446035
35.37784	139.446025
35.37782	139.44602
35.37779	139.4460233
35.37775333	139.44604
35.37770667	139.446065
35.377655	139.446095
35.37760333	139.4461217
35.37755333	139.446145
35.37750833	139.4461667
35.37746667	139.4461867
35.37742833	139.446205
35.37739167	139.4462183
35.37736167	139.446235
35.37733667	139.44625
35.37731667	139.44626
35.37729833	139.4462667
35.37728	139.446275
35.37726667	139.4462833
35.377255	139.4462867
35.37724167	139.4462883
35.37722333	139.4462817
35.37719833	139.4462617
35.377175	139.446225
35.377155	139.4461883
35.37712833	139.4461567
35.377095	139.446145
35.37705333	139.4461533
35.37699167	139.446185
35.37691	139.4462283
35.37681667	139.4462717
35.37672667	139.4463133
35.37664	139.446355
35.376555	139.4463933
35.37647667	139.4464283
35.37640333	139.4464633
35.37633333	139.4464967
35.37626	139.4465283
35.37618333	139.4465583
35.376105	139.4465917
35.376025	139.4466267
35.37594333	139.4466617
35.37586667	139.4466983
35.37580167	139.4467367
35.37574667	139.4467633
35.37571167	139.44678
35.37569333	139.44679
35.37567833	139.4468
35.375655	139.4468117
35.37561833	139.4468283
35.37556833	139.44685
35.37550667	139.4468767
35.37543333	139.4469083
35.37535667	139.4469417
35.37528	139.4469783
35.375205	139.447015
35.375135	139.44705
35.37506667	139.4470867
35.374995	139.447115
35.374925	139.4471417
35.37485	139.447155
35.37477333	139.4471533
35.37469833	139.4471383
35.37461833	139.4471133
35.37453333	139.4470833
35.374445	139.4470533
35.37435833	139.4470233
35.37427333	139.4469933
35.37418833	139.4469633
35.3741	139.446935
35.37401167	139.4469067
35.37392833	139.4468817
35.373845	139.4468533
35.37377	139.4468283
35.37371	139.4468083
35.37367167	139.4467883
35.373655	139.4467683
35.37364333	139.4467417
35.37363833	139.4467033
35.373645	139.4466567
35.37365833	139.4466017
35.373665	139.4465467
35.37365667	139.4464967
35.37363	139.4464633
35.373575	139.4464433
35.3735	139.446425
35.37342333	139.4464
35.37335333	139.4463783
35.37329667	139.44636
35.37325667	139.4463467
35.373235	139.4463417
35.37322333	139.4463383
35.37321167	139.4463367
35.37319833	139.44634
35.37318	139.4463567
35.37315833	139.4463983
35.37314167	139.4464533
35.37312833	139.446515
35.37311167	139.4465717
35.373085	139.4466083
35.37305667	139.446615
35.37300667	139.4465983
35.37295	139.4465633
35.37288833	139.4465083
35.37281167	139.446445
35.37272833	139.4463833
35.37263833	139.44633
35.37254333	139.4462867
35.37244333	139.4462517
35.37234167	139.44622
35.37224667	139.4461883
35.37215833	139.4461617
35.37207833	139.4461417
35.37200333	139.446135
35.37193333	139.4461533
35.37185833	139.4461917
35.371785	139.4462483
35.37170833	139.4463133
35.37162167	139.4463867
35.37152667	139.4464617
35.37143	139.44654
35.37132833	139.4466267
35.37122833	139.446715
35.37112833	139.4468
35.37103167	139.4468833
35.37093333	139.4469683
35.37083333	139.4470533
35.37073833	139.4471367
35.37064667	139.44722
35.37056167	139.4473
35.37048333	139.4473817
35.37041167	139.44747
35.37035	139.447565
35.37029833	139.4476617
35.37025667	139.4477483
35.37022	139.4478233
35.37018833	139.44788
35.37016167	139.447915
35.37012833	139.44793
35.37007833	139.4479433
35.370015	139.4479583
35.36994167	139.4479767
35.36986167	139.4479967
35.36979	139.4480133
35.36973333	139.448025
35.3697	139.4480383
35.369675	139.44805
35.36965667	139.44807
35.36965333	139.448105
35.369665	139.448155
35.36968833	139.4482267
35.36972	139.4483083
35.369745	139.4483817
35.36975833	139.448445
35.36975	139.4484983
35.36972167	139.4485483
35.36968	139.4485783
35.369635	139.4485967
35.36959167	139.4486117
35.36955667	139.4486233
35.369525	139.448635
35.36950167	139.44864
35.36949	139.4486433
35.36948833	139.448645
35.36948833	139.4486467
35.36948833	139.4486483
35.36948833	139.4486483
35.36948833	139.4486483
35.36948833	139.4486483
